name,vary_name,type,ve_est_mean,ve_est_sd,n_study_mean,pvac,pflu,ve,pnonflu,sympt,clin,test_clin,test_nonclin,sens_vac,spec_vac,sens_flu,spec_flu,prop,nsam
adults,pvac--all-low,admin,0.08752836880775108,0.031831753496856734,53062.572,0.05,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pvac--children-high,admin,0.08956218754399123,0.03433911919464868,53046.3,0.05,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pvac--elderly-high,admin,0.08911904117863328,0.032562468511678364,53047.236,0.05,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pflu--all-low,admin,0.23995918201175845,0.02706120697666801,52496.058,0.25,0.05,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pflu--children-high,admin,0.24082490432761727,0.027655975162582485,52479.252,0.25,0.05,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pflu--elderly-high,admin,0.23913925021466909,0.029202881614811285,52480.964,0.25,0.05,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--all-low,admin,0.05188466577221367,0.027649862627221872,53062.604,0.25,0.08,0.1,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--children-high,admin,0.052611080853854006,0.03026311351584739,53046.632,0.25,0.08,0.1,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--elderly-high,admin,0.05191692632834514,0.028726925843368955,53047.806,0.25,0.08,0.1,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pnonflu--all-low,admin,0.26356188254189633,0.023684936756633263,52103.062,0.25,0.08,0.5,0.1,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pnonflu--children-high,admin,0.2666891043840868,0.023622508459604206,52085.576,0.25,0.08,0.5,0.1,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pnonflu--elderly-high,admin,0.26576750505531993,0.023696503127727673,52087.802,0.25,0.08,0.5,0.1,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--all-low,admin,0.25819950831682614,0.02620173996591485,49724.848,0.25,0.08,0.5,0.15,0.1,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--children-high,admin,0.2588178458383644,0.026516856339154626,49709.738,0.25,0.08,0.5,0.15,0.1,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--elderly-high,admin,0.2587053326115217,0.026440959260188517,49706.962,0.25,0.08,0.5,0.15,0.1,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--all-med,admin,0.2642872686478074,0.026318905342197333,51432.9,0.25,0.08,0.5,0.15,0.5,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--all-low,admin,0.2599126194264368,0.025703126959561003,50505.31,0.25,0.08,0.5,0.15,0.84,0.1,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--children-high,admin,0.261078781549491,0.026149219771392427,50488.858,0.25,0.08,0.5,0.15,0.84,0.1,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--elderly-high,admin,0.260284824322536,0.025457831106229935,50488.95,0.25,0.08,0.5,0.15,0.84,0.1,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--all-low,admin,0.25322266791454817,0.026071790475810052,48377.534,0.25,0.08,0.5,0.15,0.84,0.3,0.1,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--children-high,admin,0.2538195814114335,0.02990938578405391,48363.97,0.25,0.08,0.5,0.15,0.84,0.3,0.1,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--elderly-high,admin,0.2537652279120768,0.02731190931389169,48361.274,0.25,0.08,0.5,0.15,0.84,0.3,0.1,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--all-low,admin,0.2731426747786787,0.03999881092371324,6375.886,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0,0.95,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--children-high,admin,0.27230119836992794,0.042847745644107565,6370.22,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0,0.95,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--elderly-high,admin,0.27325201626734463,0.042731461364367465,6375.486,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0,0.95,0.8,0.86,0.984,0.657,328500
adults,sens_vac--all-low,admin,0.2514724306649894,0.023287337788240405,52929.778,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.9,0.8,0.86,0.984,0.657,328500
adults,sens_vac--children-high,admin,0.25343476903467865,0.024101092113292963,52913.652,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.9,0.8,0.86,0.984,0.657,328500
adults,sens_vac--elderly-high,admin,0.25251951129472827,0.02457895899833212,52915.278,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.9,0.8,0.86,0.984,0.657,328500
adults,spec_vac--all-low,admin,0.15881645703092934,0.02504435995946857,52929.778,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.5,0.86,0.984,0.657,328500
adults,spec_vac--children-high,admin,0.1613715725295671,0.025311102743734694,52913.652,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.5,0.86,0.984,0.657,328500
adults,spec_vac--elderly-high,admin,0.16179630047002505,0.02494678597054032,52915.278,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.5,0.86,0.984,0.657,328500
adults,spec_vac--all-med,admin,0.24075246929365643,0.026203237888208646,52907.788,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.75,0.86,0.984,0.657,328500
adults,sens_flu--all-low,admin,0.2294003004879952,0.029688518536222185,52929.778,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.5,0.984,0.657,328500
adults,sens_flu--children-high,admin,0.23074496200511851,0.02968650173733305,52913.652,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.5,0.984,0.657,328500
adults,sens_flu--elderly-high,admin,0.22973308330175585,0.030023516930368005,52915.278,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.5,0.984,0.657,328500
adults,sens_flu--all-med,admin,0.2564677228040947,0.027208346483671472,52907.788,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.75,0.984,0.657,328500
adults,spec_flu--all-low,admin,0.14635984831054658,0.020834475210421675,52929.778,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.9,0.657,328500
adults,spec_flu--children-high,admin,0.14695253094397195,0.021345095001167182,52913.652,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.9,0.657,328500
adults,spec_flu--elderly-high,admin,0.147051296548179,0.020530736638635846,52915.278,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.9,0.657,328500
adults,spec_flu--all-med,admin,0.20116195902152573,0.022841771429663756,52907.788,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.95,0.657,328500
adults,prop--children-high,admin,0.2618613744370268,0.05087638822240749,12079.552,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.15,75000
adults,prop--elderly-high,admin,0.2666451736033218,0.051198198254980565,12078.034,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.15,75000
adults,prop--all-high,admin,0.26643893682169784,0.03405386522474435,26859.782,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.33333333333333337,166667
adults,prop--all-low,admin,0.26593879794994285,0.03533451344026451,26858.814,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.33333333333333337,166667
adults,prop--all-med,admin,0.26815761007619576,0.03334564790053755,26845.906,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.33333333333333337,166667
adults,pnonflu--all-med,admin,0.26510012055156806,0.025467110388778833,52907.788,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sens_vac--all-med,admin,0.26510012055156806,0.025467110388778833,52907.788,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--all-med,admin,0.26510012055156806,0.025467110388778833,52907.788,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--all-med,admin,0.26510012055156806,0.025467110388778833,52907.788,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,prop--adults-high,admin,0.26833546855172247,0.023838802892751934,56374.08,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.7,350000
adults,spec_flu--adults-high,admin,0.31205000809559513,0.024766637077101625,52916.824,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,1,0.657,328500
adults,spec_flu--all-high,admin,0.31314947132171717,0.025195296423814288,52931.726,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,1,0.657,328500
adults,sens_flu--adults-high,admin,0.2755033865314528,0.02191914342624188,52916.824,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,1,0.984,0.657,328500
adults,sens_flu--all-high,admin,0.27590974151900216,0.02249647930692967,52931.726,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,1,0.984,0.657,328500
adults,spec_vac--adults-high,admin,0.4347251437369923,0.023482906419477433,52916.824,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,1,0.86,0.984,0.657,328500
adults,spec_vac--all-high,admin,0.4347182214423702,0.023284902090802737,52931.726,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,1,0.86,0.984,0.657,328500
adults,sens_vac--adults-high,admin,0.27809965758178695,0.02332919293274378,52916.824,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,1,0.8,0.86,0.984,0.657,328500
adults,sens_vac--all-high,admin,0.2788553777442558,0.023344288363574113,52931.726,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,1,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--adults-high,admin,0.25872794866441823,0.019380027909089537,99445.794,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.3,0.95,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--all-high,admin,0.25893753639698247,0.018064973056499574,99469.72,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.3,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--all-med,admin,0.27020522802291685,0.02294851708259496,55635.604,0.25,0.08,0.5,0.15,0.84,0.3,0.5,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--adults-high,admin,0.27653719675068256,0.019451494643123256,62932.584,0.25,0.08,0.5,0.15,0.84,0.3,0.9,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--all-high,admin,0.276243255631821,0.01976784664869513,62951.078,0.25,0.08,0.5,0.15,0.84,0.3,0.9,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--all-med,admin,0.26960551279267553,0.022709951743943847,55336.674,0.25,0.08,0.5,0.15,0.84,0.5,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--adults-high,admin,0.27565669810783194,0.02034839475250929,60198.476,0.25,0.08,0.5,0.15,0.84,0.9,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--all-high,admin,0.2745786421105588,0.020443378137288568,60216.94,0.25,0.08,0.5,0.15,0.84,0.9,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--adults-high,admin,0.2671103037277825,0.0237057090076504,53175.998,0.25,0.08,0.5,0.15,0.9,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--all-high,admin,0.2676410685103101,0.023356018223445945,53191.458,0.25,0.08,0.5,0.15,0.9,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pnonflu--adults-high,admin,0.2645405771433898,0.023813543030173443,55399.166,0.25,0.08,0.5,0.3,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pnonflu--all-high,admin,0.2635884903675074,0.023751482010349954,55417.866,0.25,0.08,0.5,0.3,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--adults-high,admin,0.47522471819561035,0.018624216788910696,52784.42,0.25,0.08,0.9,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--all-high,admin,0.4761254381833938,0.019406423503959862,52799.784,0.25,0.08,0.9,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pflu--all-med,admin,0.2775402380313477,0.021410044667178215,53198.414,0.25,0.1,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pflu--adults-high,admin,0.2995363346078351,0.01784886083569161,53931.998,0.25,0.15,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pflu--all-high,admin,0.2991038687334499,0.019084935353584867,53946.622,0.25,0.15,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pvac--all-med,admin,0.2889202377851637,0.023951022509498265,52874.446,0.3,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pvac--adults-high,admin,0.34753001891118535,0.02041619386063148,52749.89,0.5,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pvac--all-high,admin,0.3482151877724035,0.02004635783586226,52766.292,0.5,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pvac--all-low,surv,0.08576008462872621,0.06086035074584844,6607.988,0.05,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pvac--children-high,surv,0.08759090695022377,0.0595580621074163,6601.89,0.05,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pvac--elderly-high,surv,0.0906169882440947,0.060192718301303426,6607.51,0.05,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pflu--all-low,surv,0.2715326937978776,0.05054048474934313,5614.972,0.25,0.05,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pflu--children-high,surv,0.2742365335849383,0.04884175846032861,5608.622,0.25,0.05,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pflu--elderly-high,surv,0.27159801344714757,0.05134648206210148,5615.666,0.25,0.05,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--all-low,surv,0.04921878616246794,0.05370140948300624,6608.38,0.25,0.08,0.1,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--children-high,surv,0.05176839351127223,0.05244332313726749,6602.596,0.25,0.08,0.1,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--elderly-high,surv,0.05178259575309122,0.05152402715899484,6608.162,0.25,0.08,0.1,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pnonflu--all-low,surv,0.2657195398162781,0.04629108446368192,4926.302,0.25,0.08,0.5,0.1,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pnonflu--children-high,surv,0.2695623041260876,0.04380326176794825,4919.342,0.25,0.08,0.5,0.1,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pnonflu--elderly-high,surv,0.2677562103614679,0.044732537916928994,4927.91,0.25,0.08,0.5,0.1,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--all-low,surv,0.26406194839325836,0.13165569553095333,759.206,0.25,0.08,0.5,0.15,0.1,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--children-high,surv,0.2699634276003105,0.12054165254881773,758.042,0.25,0.08,0.5,0.15,0.1,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--elderly-high,surv,0.2733420283633697,0.12687237849347086,759.158,0.25,0.08,0.5,0.15,0.1,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--all-med,surv,0.272471001840021,0.057479250785131636,3791.27,0.25,0.08,0.5,0.15,0.5,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--all-low,surv,0.26937972751144434,0.07808797548737113,2127.612,0.25,0.08,0.5,0.15,0.84,0.1,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--children-high,surv,0.27468179708679447,0.07470539367208605,2122.474,0.25,0.08,0.5,0.15,0.84,0.1,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--elderly-high,surv,0.2718599233956682,0.07434297869247004,2127.01,0.25,0.08,0.5,0.15,0.84,0.1,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--all-low,surv,0.27500469738572814,0.08197019848233733,1823.642,0.25,0.08,0.5,0.15,0.84,0.3,0.1,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--children-high,surv,0.27531011387083254,0.07972423242266204,1820.538,0.25,0.08,0.5,0.15,0.84,0.3,0.1,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--elderly-high,surv,0.27371719453132926,0.07902394688280068,1821.482,0.25,0.08,0.5,0.15,0.84,0.3,0.1,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--all-low,surv,0.2731426747786787,0.03999881092371324,6375.886,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0,0.95,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--children-high,surv,0.27230119836992794,0.042847745644107565,6370.22,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0,0.95,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--elderly-high,surv,0.27325201626734463,0.042731461364367465,6375.486,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0,0.95,0.8,0.86,0.984,0.657,328500
adults,sens_vac--all-low,surv,0.2600028920906086,0.04220887807818183,6375.886,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.9,0.8,0.86,0.984,0.657,328500
adults,sens_vac--children-high,surv,0.2604600556731821,0.04264251769046509,6370.22,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.9,0.8,0.86,0.984,0.657,328500
adults,sens_vac--elderly-high,surv,0.25814128624437327,0.043853641390792515,6375.486,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.9,0.8,0.86,0.984,0.657,328500
adults,spec_vac--all-low,surv,0.16158911567090198,0.047768563321554096,6375.886,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.5,0.86,0.984,0.657,328500
adults,spec_vac--children-high,surv,0.1641130014618522,0.045680577560664334,6370.22,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.5,0.86,0.984,0.657,328500
adults,spec_vac--elderly-high,surv,0.16350419066208471,0.046768293113463526,6375.486,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.5,0.86,0.984,0.657,328500
adults,spec_vac--all-med,surv,0.24632066730540728,0.045728699712556414,6370.954,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.75,0.86,0.984,0.657,328500
adults,sens_flu--all-low,surv,0.23394980919447914,0.05244168108578018,6375.886,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.5,0.984,0.657,328500
adults,sens_flu--children-high,surv,0.2308673236611613,0.05563106070258377,6370.22,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.5,0.984,0.657,328500
adults,sens_flu--elderly-high,surv,0.22882294906992146,0.050526659329461564,6375.486,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.5,0.984,0.657,328500
adults,sens_flu--all-med,surv,0.2602619216181439,0.0476999993941378,6370.954,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.75,0.984,0.657,328500
adults,spec_flu--all-low,surv,0.2289934960747928,0.04192310083173134,6375.886,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.9,0.657,328500
adults,spec_flu--children-high,surv,0.22578236860814327,0.043206303267357596,6370.22,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.9,0.657,328500
adults,spec_flu--elderly-high,surv,0.22462546697748648,0.042689806998874764,6375.486,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.9,0.657,328500
adults,spec_flu--all-med,surv,0.2524001423219124,0.04613677599819119,6370.954,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.95,0.657,328500
adults,prop--children-high,surv,0.2673454143994943,0.09149424516090508,1453.77,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.15,75000
adults,prop--elderly-high,surv,0.2741764265325371,0.09108412542705063,1455.912,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.15,75000
adults,prop--all-high,surv,0.2701222431541726,0.06035129190126129,3234.954,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.33333333333333337,166667
adults,prop--all-low,surv,0.2706194234514744,0.06434635818089202,3232.07,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.33333333333333337,166667
adults,prop--all-med,surv,0.27646816972076116,0.061300225886301886,3233.712,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.33333333333333337,166667
adults,pnonflu--all-med,surv,0.2729671896350949,0.04523920540763713,6370.954,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sens_vac--all-med,surv,0.2729671896350949,0.04523920540763713,6370.954,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--all-med,surv,0.2729671896350949,0.04523920540763713,6370.954,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--all-med,surv,0.2729671896350949,0.04523920540763713,6370.954,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,prop--adults-high,surv,0.27377474529118795,0.04180201090641786,6784.37,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.7,350000
adults,spec_flu--adults-high,surv,0.2831813323425566,0.04435171916638098,6372.72,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,1,0.657,328500
adults,spec_flu--all-high,surv,0.28388823376909106,0.04435735802329328,6374.952,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,1,0.657,328500
adults,sens_flu--adults-high,surv,0.2906865144956593,0.040593052939205905,6372.72,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,1,0.984,0.657,328500
adults,sens_flu--all-high,surv,0.29042844824614616,0.04150334170442333,6374.952,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,0.8,1,0.984,0.657,328500
adults,spec_vac--adults-high,surv,0.4609000070056317,0.04094702333181244,6372.72,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,1,0.86,0.984,0.657,328500
adults,spec_vac--all-high,surv,0.45996953990182415,0.042237538059062454,6374.952,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,0.95,1,0.86,0.984,0.657,328500
adults,sens_vac--adults-high,surv,0.2860626175167143,0.04352399785175381,6372.72,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,1,0.8,0.86,0.984,0.657,328500
adults,sens_vac--all-high,surv,0.28506845613990506,0.04303611194724528,6374.952,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.15,1,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--adults-high,surv,0.2726531609363118,0.0414732476925556,6372.72,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.3,0.95,0.8,0.86,0.984,0.657,328500
adults,test_nonclin--all-high,surv,0.2730175241808409,0.04495192727144831,6374.952,0.25,0.08,0.5,0.15,0.84,0.3,0.35,0.3,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--all-med,surv,0.2731851557303905,0.037489531965038785,9098.77,0.25,0.08,0.5,0.15,0.84,0.3,0.5,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--adults-high,surv,0.2746166967137435,0.025668763939379172,16388.48,0.25,0.08,0.5,0.15,0.84,0.3,0.9,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,test_clin--all-high,surv,0.27333571123265976,0.02826159731854972,16394.304,0.25,0.08,0.5,0.15,0.84,0.3,0.9,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--all-med,surv,0.27289786097078184,0.034261657275355004,10618.954,0.25,0.08,0.5,0.15,0.84,0.5,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--adults-high,surv,0.27436069308763117,0.024834040417993367,19116.726,0.25,0.08,0.5,0.15,0.84,0.9,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,clin--all-high,surv,0.2736838834441342,0.025553865443592554,19129.518,0.25,0.08,0.5,0.15,0.84,0.9,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--adults-high,surv,0.2756323059855987,0.04161721913686163,6827.526,0.25,0.08,0.5,0.15,0.9,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,sympt--all-high,surv,0.27461408983704977,0.04267592990432623,6829.194,0.25,0.08,0.5,0.15,0.9,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pnonflu--adults-high,surv,0.27297657367852124,0.03972202348554925,10718.604,0.25,0.08,0.5,0.3,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,pnonflu--all-high,surv,0.27149703740335185,0.04075023829852216,10724.404,0.25,0.08,0.5,0.3,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
adults,ve--adults-high,surv,0.5049090471371496,0.03348662295177007,6140.674,0.25,0.08,0.9,0.15,0.84,0.3,0.35,0.15,0.95,0.8,0.86,0.984,0.657,328500
