name,vary_name,type,ve_est_mean,ve_est_sd,n_study_mean,pflu,ve,pnonflu,sympt,clin,test_clin,test_nonclin,sens_vac,spec_vac,sens_flu,spec_flu,prop,pvac,nsam
elderly,ve,surv,0.3831116674806871,0.027610048386180776,12345.274,0.05,0.5,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,ve,surv,0.4647471081723048,0.024420372713547456,12026.638,0.05,0.6,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,ve,surv,0.5499946518725484,0.021652952525124995,11725.9,0.05,0.7000000000000001,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,ve,surv,0.6356547247275669,0.019201576799489705,11421.696,0.05,0.8,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,ve,surv,0.7229881342340286,0.014459692866678696,11122.354,0.05,0.9,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,pflu,surv,0.30150306009216316,0.028996197005509983,13318.748,0.060000000000000005,0.4,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,pflu,surv,0.30163361540678724,0.027126608872846375,13988.06,0.07,0.4,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,pflu,surv,0.29757992052844434,0.02904030585159102,14685.232,0.08,0.4,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,pflu,surv,0.2968061502717432,0.025655705171986416,15353.354,0.09,0.4,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,pflu,surv,0.2980459829745695,0.02427998702885126,16036.472,0.1,0.4,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,pflu,surv,0.2956745429081223,0.024183431303080434,16715.402,0.11,0.4,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,pflu,surv,0.29030367561623893,0.022812640072506194,17399.496,0.12000000000000001,0.4,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,pflu,surv,0.2888555274969747,0.022477138652291905,18092.15,0.13,0.4,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,pflu,surv,0.28773199136678396,0.023003622223317526,18760.094,0.14,0.4,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
elderly,pflu,surv,0.2855065078662775,0.022659675982356058,19437.638,0.15,0.4,0.1,0.84,1,0.22,0.15,0.98,0.7,0.86,0.984,1,0.66,500000
special_lf,ve,admin,0.10398142101369921,0.012896529566131418,500000,0.05,0.1,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,admin,0.20769766992183997,0.010674182585164674,500000,0.05,0.2,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,admin,0.3109471469889002,0.009969235969990574,500000,0.05,0.30000000000000004,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,admin,0.4120875521172549,0.008971786397268635,500000,0.05,0.4,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5133514403727794,0.00734938634475255,500000,0.05,0.5,0.1,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5133359041655893,0.007722422574521998,500000,0.05,0.5,0.12000000000000001,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5137227763902142,0.007421081601392707,500000,0.05,0.5,0.14,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5126315839592177,0.007554460861371841,500000,0.05,0.5,0.16,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5123516229166272,0.007837677937943209,500000,0.05,0.5,0.18,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5126980238957712,0.007131569557895298,500000,0.05,0.5,0.2,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5128947410346792,0.007701938610379985,500000,0.05,0.5,0.22,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5126132493354864,0.0075541099777913755,500000,0.05,0.5,0.24000000000000002,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5125119915455986,0.007623132627736715,500000,0.05,0.5,0.26,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5129044887427207,0.007770855537481568,500000,0.05,0.5,0.28,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,admin,0.5132445116644841,0.007579244344292515,500000,0.05,0.5,0.3,0.1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,admin,0.5123833363978134,0.007886568249637033,500000,0.05,0.5,0.3,0.2,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,admin,0.5126633596230605,0.007586112873113767,500000,0.05,0.5,0.3,0.30000000000000004,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,admin,0.5124704478330945,0.007628720131169259,500000,0.05,0.5,0.3,0.4,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,admin,0.5121655979555976,0.007466251543000536,500000,0.05,0.5,0.3,0.5,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,admin,0.5133702422238703,0.0074559850607338945,500000,0.05,0.5,0.3,0.6,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,admin,0.512542673200472,0.007801921156903591,500000,0.05,0.5,0.3,0.7000000000000001,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,admin,0.5126043877659598,0.007887553517459065,500000,0.05,0.5,0.3,0.8,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,admin,0.5134847733212021,0.008116964045492767,500000,0.05,0.5,0.3,0.9,1,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,admin,0.5123833363978134,0.007886568249637033,500000,0.05,0.5,0.3,1,0.1,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,admin,0.5126633596230605,0.007586112873113767,500000,0.05,0.5,0.3,1,0.2,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,admin,0.5124704478330945,0.007628720131169259,500000,0.05,0.5,0.3,1,0.30000000000000004,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,admin,0.5121655979555976,0.007466251543000536,500000,0.05,0.5,0.3,1,0.4,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,admin,0.5133702422238703,0.0074559850607338945,500000,0.05,0.5,0.3,1,0.5,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,admin,0.512542673200472,0.007801921156903591,500000,0.05,0.5,0.3,1,0.6,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,admin,0.5126043877659598,0.007887553517459065,500000,0.05,0.5,0.3,1,0.7000000000000001,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,admin,0.5134847733212021,0.008116964045492767,500000,0.05,0.5,0.3,1,0.8,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,admin,0.51236382689049,0.007954699273075435,500000,0.05,0.5,0.3,1,0.9,1,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,admin,0.5156643115590474,0.024894424621029084,348128.506,0.05,0.5,0.3,1,1,0.1,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,admin,0.514853510839894,0.017433569976644636,365009.304,0.05,0.5,0.3,1,1,0.2,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,admin,0.5162459904432137,0.01375703553489157,381857.602,0.05,0.5,0.3,1,1,0.30000000000000004,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,admin,0.5157759878135828,0.011643828441248644,398752.562,0.05,0.5,0.3,1,1,0.4,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,admin,0.5148437124220131,0.010146737462417257,415624.704,0.05,0.5,0.3,1,1,0.5,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,admin,0.5143378590700873,0.009386040814542638,432489.3,0.05,0.5,0.3,1,1,0.6,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,admin,0.5143472704921692,0.009003947662420807,449355.662,0.05,0.5,0.3,1,1,0.7000000000000001,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,admin,0.5135822948256109,0.008487372404785575,466266.26,0.05,0.5,0.3,1,1,0.8,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,admin,0.5136350885372959,0.007742039378714794,483122.73,0.05,0.5,0.3,1,1,0.9,1,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,admin,0.5002381764261598,0.008581518080301982,168752.734,0.05,0.5,0.3,1,1,1,0,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,admin,0.501651652628498,0.008162041192598325,185323.386,0.05,0.5,0.3,1,1,1,0.05,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,admin,0.5033198769620837,0.007969378514107976,201861.27,0.05,0.5,0.3,1,1,1,0.1,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,admin,0.5042472114226345,0.007895808703007748,218424.484,0.05,0.5,0.3,1,1,1,0.15000000000000002,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,admin,0.5053624047017398,0.007954829018754855,234997.472,0.05,0.5,0.3,1,1,1,0.2,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,admin,0.5061356646646107,0.008194989185621344,251550.534,0.05,0.5,0.3,1,1,1,0.25,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,admin,0.5077961682190687,0.0076525990777086906,268114.388,0.05,0.5,0.3,1,1,1,0.3,1,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.4883482006826839,0.008034738314901793,500000,0.05,0.5,0.3,1,1,1,1,0.9,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.49071347512345415,0.00832664007089563,500000,0.05,0.5,0.3,1,1,1,1,0.91,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.49312001007804734,0.008090839493585352,500000,0.05,0.5,0.3,1,1,1,1,0.92,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.49520007343642325,0.008103121399356959,500000,0.05,0.5,0.3,1,1,1,1,0.93,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.4977899804349178,0.007802008949461124,500000,0.05,0.5,0.3,1,1,1,1,0.9400000000000001,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.5002452670931591,0.007817786136278863,500000,0.05,0.5,0.3,1,1,1,1,0.9500000000000001,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.5030734693382689,0.007825885685400777,500000,0.05,0.5,0.3,1,1,1,1,0.96,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.5051882843854074,0.008337634092374138,500000,0.05,0.5,0.3,1,1,1,1,0.97,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.5074550247522213,0.007795404509617911,500000,0.05,0.5,0.3,1,1,1,1,0.98,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.5100423749709974,0.007619040041303947,500000,0.05,0.5,0.3,1,1,1,1,0.99,1,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.344204174051109,0.010559914485172999,500000,0.05,0.5,0.3,1,1,1,1,1,0.5,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.3568765298945671,0.009355995582785385,500000,0.05,0.5,0.3,1,1,1,1,1,0.55,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.36839543084615106,0.009540796282630652,500000,0.05,0.5,0.3,1,1,1,1,1,0.6,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.38166671400854213,0.00973977855436937,500000,0.05,0.5,0.3,1,1,1,1,1,0.65,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.39701258592886585,0.009013590742739625,500000,0.05,0.5,0.3,1,1,1,1,1,0.7,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.4119305900105525,0.008761564725580097,500000,0.05,0.5,0.3,1,1,1,1,1,0.75,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.4293617419568856,0.008558069889207374,500000,0.05,0.5,0.3,1,1,1,1,1,0.8,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.4470346176205341,0.007720536355111529,500000,0.05,0.5,0.3,1,1,1,1,1,0.8500000000000001,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.4672379515044242,0.007919878476297498,500000,0.05,0.5,0.3,1,1,1,1,1,0.9,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.4888289125674216,0.008290286209481253,500000,0.05,0.5,0.3,1,1,1,1,1,0.95,1,1,1,0.5,500000
special_lf,sens_flu,admin,0.5064021587609341,0.011140752396388665,500000,0.05,0.5,0.3,1,1,1,1,1,1,0.5,1,1,0.5,500000
special_lf,sens_flu,admin,0.5068900864144383,0.01013452635070822,500000,0.05,0.5,0.3,1,1,1,1,1,1,0.55,1,1,0.5,500000
special_lf,sens_flu,admin,0.5069999960974542,0.00955015504078033,500000,0.05,0.5,0.3,1,1,1,1,1,1,0.6,1,1,0.5,500000
special_lf,sens_flu,admin,0.5085027767975854,0.009042711539669466,500000,0.05,0.5,0.3,1,1,1,1,1,1,0.65,1,1,0.5,500000
special_lf,sens_flu,admin,0.5087046677735728,0.009222749102079483,500000,0.05,0.5,0.3,1,1,1,1,1,1,0.7,1,1,0.5,500000
special_lf,sens_flu,admin,0.5099879098549672,0.008638389007766246,500000,0.05,0.5,0.3,1,1,1,1,1,1,0.75,1,1,0.5,500000
special_lf,sens_flu,admin,0.5103981025563913,0.008242957450749128,500000,0.05,0.5,0.3,1,1,1,1,1,1,0.8,1,1,0.5,500000
special_lf,sens_flu,admin,0.5110587179270258,0.008168404482373144,500000,0.05,0.5,0.3,1,1,1,1,1,1,0.8500000000000001,1,1,0.5,500000
special_lf,sens_flu,admin,0.5112155700489012,0.008005378985514821,500000,0.05,0.5,0.3,1,1,1,1,1,1,0.9,1,1,0.5,500000
special_lf,sens_flu,admin,0.5122678761079272,0.007559319981370072,500000,0.05,0.5,0.3,1,1,1,1,1,1,0.95,1,1,0.5,500000
special_lf,spec_flu,admin,0.17664694372562353,0.0068582572727252334,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,0.9,1,0.5,500000
special_lf,spec_flu,admin,0.18913868427838668,0.0069436679810461,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,0.91,1,0.5,500000
special_lf,spec_flu,admin,0.2032971662106523,0.006919023403379034,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,0.92,1,0.5,500000
special_lf,spec_flu,admin,0.219947220254891,0.007375492753658792,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,0.93,1,0.5,500000
special_lf,spec_flu,admin,0.2396453180926412,0.007671254800692252,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,0.9400000000000001,1,0.5,500000
special_lf,spec_flu,admin,0.2627037608995334,0.007392610983510358,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,0.9500000000000001,1,0.5,500000
special_lf,spec_flu,admin,0.2916520880398653,0.007286098972623232,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,0.96,1,0.5,500000
special_lf,spec_flu,admin,0.32714810170113884,0.007591534046605717,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,0.97,1,0.5,500000
special_lf,spec_flu,admin,0.3710699046185762,0.007832131422607167,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,0.98,1,0.5,500000
special_lf,spec_flu,admin,0.43068410234568444,0.007843444236212353,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,0.99,1,0.5,500000
special_lf,pvac,admin,0.5126274555612732,0.019706273846901746,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.05,500000
special_lf,pvac,admin,0.5130709095572512,0.014830799087230244,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.1,500000
special_lf,pvac,admin,0.5120253690409252,0.011429113622278554,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.15000000000000002,500000
special_lf,pvac,admin,0.5125459739269201,0.01110343987295471,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.2,500000
special_lf,pvac,admin,0.5130397817770807,0.009496385170950758,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.25,500000
special_lf,pvac,admin,0.5127053159085355,0.008734631662465983,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.3,500000
special_lf,pvac,admin,0.5127600271940491,0.009233034664279247,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.35000000000000003,500000
special_lf,pvac,admin,0.5132776935657569,0.008420297588957836,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.4,500000
special_lf,pvac,admin,0.5126349496941357,0.0080092446456156,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.45,500000
special_lf,pflu,admin,0.512586800349525,0.007349191158988073,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,admin,0.5123537883863714,0.007499138725898824,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pvac,admin,0.5128270892472211,0.007893214362001744,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sens_flu,admin,0.5122643702659165,0.007984804106347148,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sens_vac,admin,0.5124256154018457,0.007692600404016943,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,spec_flu,admin,0.5125126360739741,0.007890113356608804,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,spec_vac,admin,0.5127177140168023,0.007731971936810686,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,admin,0.5131164969519575,0.007746145069078485,500000,0.05,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,admin,0.6125558686327334,0.006619597710623878,500000,0.05,0.6,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,admin,0.7108851691779509,0.005329355647567196,500000,0.05,0.7000000000000001,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,admin,0.8083676891581355,0.004149255985284156,500000,0.05,0.8,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,admin,0.9044794682604756,0.002875490610036748,500000,0.05,0.9,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pflu,admin,0.5154324278195512,0.007106118659460144,500000,0.060000000000000005,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pflu,admin,0.5175617471926806,0.006424593812898038,500000,0.07,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pflu,admin,0.5211077201118081,0.006046316276403064,500000,0.08,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pflu,admin,0.523972014562027,0.005766779879223908,500000,0.09,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pflu,admin,0.5266116117479017,0.005152419416153812,500000,0.1,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pflu,admin,0.5290805737744654,0.005210978283272579,500000,0.11,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pflu,admin,0.5321444006482753,0.004773002176581893,500000,0.12000000000000001,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pflu,admin,0.534704508177664,0.004625190126275491,500000,0.13,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pflu,admin,0.5376927045761465,0.00440259032097709,500000,0.14,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pflu,admin,0.5406400715826709,0.004237220534288213,500000,0.15,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,surv,0.09899877289629926,0.013332573067730478,173771.846,0.05,0.1,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,surv,0.1994125407354311,0.011446181607310887,172523.188,0.05,0.2,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,surv,0.30004394977375937,0.010491662661569133,171270.364,0.05,0.30000000000000004,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,ve,surv,0.39973210726842107,0.009176692859032156,170008.302,0.05,0.4,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,surv,0.5005083427880196,0.008641214900114212,68752.302,0.05,0.5,0.1,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,surv,0.5003871931014237,0.00872977655256907,78758.832,0.05,0.5,0.12000000000000001,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,surv,0.5006295818179701,0.008391054202376564,88737.034,0.05,0.5,0.14,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,surv,0.49961121796145974,0.008343517532722179,98730.572,0.05,0.5,0.16,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,surv,0.4995134770979504,0.00854817602722335,108748.16,0.05,0.5,0.18,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,surv,0.49994101366505245,0.007917049076716174,118760.992,0.05,0.5,0.2,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,surv,0.5000593922203649,0.008231065545580337,128765.71,0.05,0.5,0.22,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,surv,0.4997494101983121,0.008299098479896254,138754.71,0.05,0.5,0.24000000000000002,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,surv,0.4995565383033535,0.008190414097761596,148751.67,0.05,0.5,0.26,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,pnonflu,surv,0.4999650931025476,0.008348365593233585,158756.088,0.05,0.5,0.28,1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,surv,0.5005753212161705,0.026232192778639144,16872.376,0.05,0.5,0.3,0.1,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,surv,0.49932836721043766,0.01827763709964115,33760.426,0.05,0.5,0.3,0.2,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,surv,0.5000634654827979,0.01504372074517736,50625.222,0.05,0.5,0.3,0.30000000000000004,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,surv,0.49909631389851117,0.01346329734066704,67490.02,0.05,0.5,0.3,0.4,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,surv,0.4983821736185587,0.011486658279609253,84366.322,0.05,0.5,0.3,0.5,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,surv,0.500938394599084,0.010423846367161888,101243.834,0.05,0.5,0.3,0.6,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,surv,0.5000717200937408,0.009828161334666272,118113.454,0.05,0.5,0.3,0.7000000000000001,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,surv,0.4998824384979846,0.009384624728730315,135008.482,0.05,0.5,0.3,0.8,1,1,1,1,1,1,1,1,0.5,500000
special_lf,sympt,surv,0.5004666604715861,0.008960566033649664,151886.204,0.05,0.5,0.3,0.9,1,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,surv,0.4992872981312594,0.02778223180042512,16875.912,0.05,0.5,0.3,1,0.1,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,surv,0.5006600232476531,0.01914063342688705,33736.802,0.05,0.5,0.3,1,0.2,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,surv,0.4998089302654742,0.015035492973345577,50622.052,0.05,0.5,0.3,1,0.30000000000000004,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,surv,0.4999612120358037,0.013314290530036878,67495.676,0.05,0.5,0.3,1,0.4,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,surv,0.4998613088259077,0.011293309707465183,84365.442,0.05,0.5,0.3,1,0.5,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,surv,0.4993208174322962,0.010713971396238548,101264.518,0.05,0.5,0.3,1,0.6,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,surv,0.49975566224288714,0.009762285563339647,118140.046,0.05,0.5,0.3,1,0.7000000000000001,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,surv,0.5004341605796212,0.009713626365047582,135001.128,0.05,0.5,0.3,1,0.8,1,1,1,1,1,1,1,0.5,500000
special_lf,clin,surv,0.499492584779077,0.008778887706715827,151879.696,0.05,0.5,0.3,1,0.9,1,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,surv,0.49713207273899934,0.02698473254953736,16876.736,0.05,0.5,0.3,1,1,0.1,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,surv,0.4974461788760536,0.019125412449510482,33736.248,0.05,0.5,0.3,1,1,0.2,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,surv,0.5001673364466217,0.014441313277316268,50603.854,0.05,0.5,0.3,1,1,0.30000000000000004,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,surv,0.4999868580030834,0.01262125210161524,67483.07,0.05,0.5,0.3,1,1,0.4,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,surv,0.49965262077988976,0.011163074019934332,84398.894,0.05,0.5,0.3,1,1,0.5,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,surv,0.49964612885931686,0.01010912603811737,101258.808,0.05,0.5,0.3,1,1,0.6,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,surv,0.5005233729533622,0.009542598436740003,118126.364,0.05,0.5,0.3,1,1,0.7000000000000001,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,surv,0.4998986443341681,0.009060364827369459,134995.218,0.05,0.5,0.3,1,1,0.8,1,1,1,1,1,1,0.5,500000
special_lf,test_clin,surv,0.5004769891759376,0.008293247030710455,151879.5,0.05,0.5,0.3,1,1,0.9,1,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,surv,0.5002381764261598,0.008581518080301982,168752.734,0.05,0.5,0.3,1,1,1,0,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,surv,0.499806502763549,0.008258885695978165,168751.368,0.05,0.5,0.3,1,1,1,0.05,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,surv,0.49992303121319526,0.008098435652866564,168738.852,0.05,0.5,0.3,1,1,1,0.1,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,surv,0.49957698239219717,0.008029640507320772,168758.684,0.05,0.5,0.3,1,1,1,0.15000000000000002,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,surv,0.49960881733097195,0.008231009178520035,168748.698,0.05,0.5,0.3,1,1,1,0.2,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,surv,0.49954176745266543,0.008454640300218589,168747.73,0.05,0.5,0.3,1,1,1,0.25,1,1,1,1,1,0.5,500000
special_lf,test_nonclin,surv,0.5003400926758459,0.00790399699401207,168738.406,0.05,0.5,0.3,1,1,1,0.3,1,1,1,1,1,0.5,500000
special_lf,sens_vac,surv,0.47630805589307534,0.008456571778166607,168746.252,0.05,0.5,0.3,1,1,1,1,0.9,1,1,1,1,0.5,500000
special_lf,sens_vac,surv,0.4784648893618168,0.008888497633003393,168730.508,0.05,0.5,0.3,1,1,1,1,0.91,1,1,1,1,0.5,500000
special_lf,sens_vac,surv,0.48081237872685656,0.008599736790690584,168774.19,0.05,0.5,0.3,1,1,1,1,0.92,1,1,1,1,0.5,500000
